window,kind,baseline,changed,metric,mean_difference,mc_se,mc_low,mc_high,n_market_replications
holdout_2025,jump_setting,off/naive,market_only/naive,kurtosis_abs_error,0.03708532775407945,0.019292921620221955,-0.0007287986215555806,0.0748994541297145,1000
holdout_2025,jump_setting,off/naive,market_only/naive,variance_ratio_generator,0.005570301420225901,0.005613874510216503,-0.005432892619798445,0.016573495460250248,1000
holdout_2025,jump_setting,off/naive,market_only/naive,variance_ratio_observed,0.005298033490959121,0.005401097874168461,-0.005288118342411063,0.015884185324329305,1000
holdout_2025,jump_setting,off/naive,market_only/naive,beta_abs_error,0.0003726578567907968,0.0006522338400380792,-0.0009057204696838384,0.0016510361832654322,1000
holdout_2025,jump_setting,off/naive,market_only/naive,beta_effective_abs_error,0.0003726578567907968,0.0006522338400380792,-0.0009057204696838384,0.0016510361832654322,1000
holdout_2025,jump_setting,off/naive,market_only/naive,r2_abs_error,0.0036656299453660954,0.0013596820460850213,0.0010006531350394538,0.006330606755692737,1000
holdout_2025,jump_setting,off/naive,market_only/naive,clipped,0.0,0.0,0.0,0.0,1000
holdout_2025,jump_setting,off/naive,market_only/naive,tracker,0.0,0.0,0.0,0.0,1000
holdout_2025,jump_setting,off/naive,market_only/naive,var99_rate,8.381603336422615e-5,0.00010827674105192091,-0.0001284063790975388,0.00029603844582599113,1000
holdout_2025,jump_setting,off/naive,market_only/naive,var95_rate,-6.620713623725651e-5,0.0002317513399159443,-0.0005204397624725074,0.0003880254899979943,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,ks_pass,-0.021103365384615307,0.0022944774300723936,-0.0256005411475572,-0.016606189621673415,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,ad_pass,-0.019507211538461466,0.002609884613836466,-0.02462258538158094,-0.014391837695341993,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,w1,0.055638187417892754,0.003999470577190818,0.04779922508659875,0.06347714974918675,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,w1_standardized,0.012045289886301182,0.0009127002466995903,0.010256397402769984,0.01383418236983238,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,abs_acf_mae25,0.0035093996237784506,8.39608355391403e-5,0.0033448363861217356,0.0036739628614351656,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,abs_acf_mae60,0.002018621861888132,5.840682433007257e-5,0.0019041444862011897,0.002133099237575074,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,raw_acf_mae25,0.00025407477863967256,5.082889528621254e-5,0.000154450143878696,0.0003536994134006491,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,kurtosis,-0.0787338147504073,0.04200912378179898,-0.1610716973627333,0.0036040678619186917,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,kurtosis_abs_error,0.036054842443337475,0.02726182982931248,-0.017378344022114987,0.08948802890878993,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,variance_ratio_generator,-0.0004907554285415414,0.0055658639358102,-0.011399848742729533,0.01041833788564645,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,variance_ratio_observed,0.07909166936151715,0.00817239460362865,0.06307377593840499,0.09510956278462931,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,beta_abs_error,0.001992604525075078,0.0006555189711749847,0.0007077873415721077,0.0032774217085780478,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,beta_effective_abs_error,0.001992604525075078,0.0006555189711749847,0.0007077873415721077,0.0032774217085780478,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,r2_abs_error,0.00648722652253678,0.0013556373189551618,0.0038301773773846627,0.009144275667688898,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,clipped,0.0,0.0,0.0,0.0,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,tracker,0.0,0.0,0.0,0.0,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,var99_rate,-0.00011708371949335787,0.00010895251104724156,-0.0003306306411459513,9.64632021592356e-5,1000
holdout_2025,jump_setting,off/naive,market_and_assets/naive,var95_rate,-0.0006844010658016691,0.00023068331973737476,-0.0011365403724869236,-0.00023226175911641458,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,ks_pass,-0.0003533653846153815,0.0019175095051416097,-0.004111684014692936,0.003404953245462173,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,ad_pass,-0.0003365384615384582,0.002028245551017503,-0.004311899741532764,0.0036388228184558473,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,w1,0.0012929819237524804,0.0015006210916254372,-0.0016482354158333763,0.004234199263338337,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,w1_standardized,0.0003390943719360966,0.00029464772978132656,-0.0002384151784353035,0.0009166039223074966,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,abs_acf_mae25,0.001954977441271705,0.00046753418578049014,0.0010386104371419443,0.0028713444454014658,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,abs_acf_mae60,0.001091902576899324,0.0002715291765961289,0.0005597053907709114,0.0016240997630277364,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,raw_acf_mae25,0.00010475897371230538,8.832181884426209e-5,-6.835179122244831e-5,0.0002778697386470591,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,kurtosis,-0.03576962386363764,0.09321628837618658,-0.2184735490809633,0.14693430135368804,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,kurtosis_abs_error,0.09094684939960516,0.05946279986465449,-0.02560023833511764,0.20749393713432795,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,variance_ratio_generator,4.387184011942002e-5,0.00014065801970259139,-0.0002318178784976591,0.0003195615587364991,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,variance_ratio_observed,3.4477336176941484e-5,0.00016560190906509848,-0.00029010240559065154,0.0003590570779445345,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,beta_abs_error,0.0020137915375701104,0.0006976586122790676,0.0006463806575031379,0.0033812024176370827,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,beta_effective_abs_error,0.0003920356771723689,0.0007831915527249083,-0.0011430197661684513,0.0019270911205131892,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,r2_abs_error,0.006071155347957368,0.0025104234277301706,0.0011507254296062334,0.010991585266308501,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,clipped,0.009115384615384593,0.002982075244753037,0.00327051713566864,0.014960252095100546,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,tracker,0.0,0.0,0.0,0.0,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,var99_rate,0.00017042207290701432,0.00014398602500874835,-0.00011179053611013246,0.00045263468192416106,1000
holdout_2025,jump_setting,off/hybrid,market_only/hybrid,var95_rate,-2.97053599011447e-5,0.0002571808854345786,-0.0005337798953529187,0.00047436917555062936,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,ks_pass,-0.014908653846153794,0.0019107311117376267,-0.01865368682515954,-0.011163620867148045,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,ad_pass,-0.015483173076923023,0.0020576097386889457,-0.019516088164753358,-0.01145025798909269,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,w1,0.04290532537607337,0.0016667455355189895,0.03963850412645615,0.04617214662569059,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,w1_standardized,0.009602031039442587,0.0003372114586080989,0.008941096580570712,0.010262965498314462,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,abs_acf_mae25,0.005024709275496962,0.00045966693619958266,0.00412376208054578,0.005925656470448144,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,abs_acf_mae60,0.002855888952298708,0.00026769519571083255,0.0023312063687054765,0.00338057153589194,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,raw_acf_mae25,0.0003284191760800186,8.816855656282939e-5,0.000155608805216873,0.0005012295469431642,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,kurtosis,-0.09165663228536143,0.09474750795429626,-0.2773617478757821,0.09404848330505923,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,kurtosis_abs_error,0.09447624685772811,0.06158632108685149,-0.02623294247250081,0.21518543618795705,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,variance_ratio_generator,-1.8147014059988977e-5,0.0001487970871245693,-0.0003097893048241448,0.0002734952767041668,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,variance_ratio_observed,0.07364223646943431,0.006008478832839692,0.06186561795706851,0.0854188549818001,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,beta_abs_error,0.003727533511464064,0.0006942183880871379,0.002366865470813274,0.005088201552114854,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,beta_effective_abs_error,0.0022374203016971034,0.0007854859720110795,0.0006978677965553876,0.0037769728068388192,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,r2_abs_error,0.0077649606682039934,0.0024634379850921404,0.0029366222174233986,0.012593299118984588,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,clipped,0.008177884615384596,0.002910982103010106,0.002472359693484788,0.013883409537284404,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,tracker,0.0,0.0,0.0,0.0,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,var99_rate,-0.0001266604881062724,0.00014409299660101752,-0.00040908276144426675,0.00015576178523172193,1000
holdout_2025,jump_setting,off/hybrid,market_and_assets/hybrid,var95_rate,-0.0010421010966944694,0.00025658087275981615,-0.001544999607303709,-0.0005392025860852297,1000
