ticker,alpha,beta,r2_real,sigma_eps_real
SRE,-0.012222023786075127,0.6998648323085714,0.27224651982040204,3.1365385913725965
STE,0.04121932607285829,0.8729058745141587,0.369087807837967,3.128329671303018
STT,-0.11033566074747439,1.2743290732221155,0.47220352258390863,3.6929694168107883
STX,-0.08544492718811075,1.1642781475924786,0.2664341566327506,5.2954983126089115
STZ,0.02392893417760386,0.7691673979889897,0.28195621065445964,3.3645809959452975
SWK,-0.13561536451966769,1.2771950443140865,0.45613282207761074,3.8228167043437518
SWKS,-0.05185954784578199,1.4872937757897977,0.45086622218110584,4.4992225615012025
SYK,0.03704383197339764,0.9997350972238983,0.47585537962877433,2.8760637005599885
SYY,-0.02929677785943338,0.9217147711538897,0.3104939196676182,3.7649961362709563
T,-0.10538006576659067,0.6289704173786609,0.22004915979337702,3.245857613124646
TAP,-0.07255431209372154,0.7191357186257168,0.1984237210507359,3.9619772810841374
TDG,0.06500877089778241,1.159398707450559,0.36832913776530074,4.161842904108062
TDY,0.03971625098973289,1.0335271220341413,0.44482063199156885,3.1649843206673136
TECH,-0.0064784158030582045,1.0165535371641068,0.06898561214392751,10.236575129231062
TEL,-0.0340609132158123,1.1493028653199509,0.5727129131285371,2.7211430491290374
TER,0.02344686401473195,1.470606024344824,0.4364233170902405,4.5808319871181205
TFX,-0.037737164206435934,0.9143889178470281,0.31653154934378014,3.6830462738235084
TGT,-0.016886455218793603,0.8080669433536304,0.19728540079713064,4.4679256214875975
TJX,0.021917796300051598,0.9395329148842702,0.3870978308376719,3.2405796246539866
TMO,0.04659879619051746,0.8946076427470918,0.405336214510021,2.970203005838382
TMUS,0.09111761676390286,0.7920050294285176,0.26476152951396825,3.6177628726563107
TRMB,-0.0671933855502822,1.247142653451806,0.40266209395190355,4.163717767889551
TROW,-0.10685122320998502,1.2695830042912515,0.6029362480849261,2.8241061145237474
TRV,0.0056078416161562256,0.8005805813173268,0.34565941530609867,3.0193139415823502
TSCO,0.024348488352885334,0.8385534836472981,0.25982404494068234,3.879574278383524
TSLA,0.17528731656736649,1.5261745552224877,0.21961195590929028,7.886004298824863
TSN,-0.017077794378077334,0.625997168492503,0.14416575586243563,4.180821533531172
TTWO,0.11939306232132504,0.8889649312431563,0.20366832936597556,4.818316895406455
TXN,0.008666069593879458,1.1770492409528939,0.5391423846593653,2.9829897794906897
TXT,-0.06819532609250945,1.2824946833490594,0.46717202925727586,3.754362054698219
TYL,0.05723181875062264,0.9455779392440926,0.3184879264166022,3.791517885722415
UA,-0.3629961377440078,1.3181792212699142,0.1649057183860354,8.13111017503761
UAL,-0.0704422798928898,1.4265003907070164,0.2533551821715708,6.712580605851561
UDR,-0.029798558021075998,0.8012490661005255,0.31707526327336677,3.2232817158225404
UHS,-0.03886604632948737,1.0437971294174135,0.2944067495571532,4.4294001197889585
ULTA,0.027004328657530247,1.052504995824606,0.23609519324445938,5.189502218454727
UNG,-0.3001549256543107,0.25465195847508804,0.0074112232399097255,8.078156086128253
UNH,0.08330606745870675,0.8527023753438884,0.3308517828118046,3.324048738902891
UNP,-0.07311642354909965,0.9573817850466523,0.25939643209580276,4.4342640270108475
UPS,-0.07173621859470836,0.849102097642086,0.34950480826287367,3.1752715261785287
URI,0.03340672216498897,1.5841021750403632,0.4216388552756821,5.085549888349662
USB,-0.10017744302159759,1.0963788288302583,0.43471262962701895,3.42704368335144
V,0.046145824992362736,1.0619720767543,0.5776901810436471,2.4888956088758016
VFC,-0.2169742444618903,1.1324366920813023,0.26836180629310213,5.125393938758725
VLO,-0.037912330889210366,1.138624477475472,0.25406969233319043,5.347843613756025
VMC,0.028778169914656468,0.999083941310085,0.33212972416341713,3.88346728440231
VNO,-0.18669676497166926,1.1100993772492966,0.27626770550902513,4.925057009231276
VRSK,0.04355549961538477,0.8276453780596629,0.40862581291149325,2.72921697979061
VRSN,0.010657964794780483,0.9650253736111933,0.431065119743379,3.038953525578392
VTR,-0.09752297845627209,0.9503202899983323,0.2244040579437121,4.842815236392511
VZ,-0.06592538735273114,0.4570896852015942,0.1682924850323887,2.7853505392621276
WAB,-0.029525583887523577,1.0892442539989378,0.37776861280970586,3.831896642321696
WAT,0.02189542451588644,0.9363261257532608,0.3436513372418264,3.5469977412244313
WDC,-0.18824840621199607,1.487379862657793,0.34462210202418486,5.622399699387393
WEC,0.023811644537316927,0.4951254687761995,0.15547551472414256,3.1631215062461777
WFC,-0.08239454241137173,1.1524196514484828,0.431381848966815,3.6267328684668154
WHR,-0.15513901307084926,1.1915063643245207,0.3362332381202001,4.588907279944179
WM,0.0719958515071379,0.6255277607430912,0.3347554273159744,2.417124008898258
WMB,-0.08375615456565513,1.092352175004066,0.2131495583229447,5.752969120266728
WMT,0.05824621781882157,0.5134582351353854,0.18597565535988259,2.9445657666378495
WRB,0.05398155165641293,0.8065323106527313,0.35928203687910787,2.952316784295024
WST,0.08098308214769287,0.8659799933198599,0.2593408281942936,4.011502819388379
WU,-0.13034885299492308,0.826972790672776,0.2986926144584281,3.473430966695764
WY,-0.1390515149817796,1.2183664297292056,0.4658253861587782,3.576296003809453
WYNN,-0.22700958297823626,1.4337914954545081,0.2645618743484085,6.552709697812707
XEL,0.024935157974085236,0.5362746588021697,0.19426956654238514,2.9936792060876165
XOM,-0.08541023483946596,0.8718562124184289,0.30889754352879195,3.5746567409092487
XRAY,-0.1751013027137204,0.850232327718756,0.23072989271661426,4.255500023916774
XYL,-0.004116714104147545,1.0809379950790041,0.4957100820436685,2.988495021296167
YUM,-0.03400231242387141,0.8134320299893347,0.29523414839477835,3.4449735237759525
ZBRA,0.03827913504256533,1.335285824095003,0.3506753601434498,4.980558452776735
ZION,-0.07424383217065772,1.2124327223899558,0.30536262053298524,5.012498712857039
ZTS,0.04963437674608341,0.9284116916980968,0.3896922866469503,3.1847812869201864
