ticker,composer,cov_norm_mean,cov_norm_sd
FIS,gaussian,0.0016852228807758554,0.01655294678228049
FITB,jumphmm_full,0.001028050729039948,0.01798840674494117
FITB,jumphmm_residual,-0.0005574495948759601,0.01905013232968149
FITB,gaussian,-0.001388009228029249,0.0182776881229661
FMC,jumphmm_full,0.0007689592633561771,0.018920662164802742
FMC,jumphmm_residual,0.0016605824642749497,0.01752330277461094
FMC,gaussian,0.00023494498875263218,0.017169200404311604
FOX,jumphmm_full,0.0039601301836824036,0.021446071391684234
FOX,jumphmm_residual,-0.0005677319566249577,0.017908087977827017
FOX,gaussian,0.0046584993518422055,0.018666851647955125
FOXA,jumphmm_full,-7.246989686457519e-5,0.019481004859270352
FOXA,jumphmm_residual,0.0015528675218620341,0.018620468139931973
FOXA,gaussian,-0.002489427269501956,0.019204295628929117
FRT,jumphmm_full,-0.00024060583819631928,0.019026370947366974
FRT,jumphmm_residual,-0.0018486262381128935,0.017744670559834037
FRT,gaussian,-0.00336513790300801,0.017830513173590464
FTNT,jumphmm_full,0.0006794268225409814,0.016821652145828613
FTNT,jumphmm_residual,0.0005954348600878226,0.019181108068034653
FTNT,gaussian,0.00019620409504984463,0.019939010409800482
GD,jumphmm_full,-0.0025029841876567636,0.017325918797432265
GD,jumphmm_residual,0.00012385788452556038,0.018523489345101004
GD,gaussian,-0.0004598764533029953,0.021840558157172712
GE,jumphmm_full,0.000917199671808768,0.01953857140812426
GE,jumphmm_residual,-0.0015385971443602866,0.019723692888961083
GE,gaussian,0.00024833754940062716,0.020419084445695287
GILD,jumphmm_full,-0.0009091589881046623,0.018282257112963347
GILD,jumphmm_residual,0.0035937704386574637,0.01896921544820044
GILD,gaussian,0.0022431319007121526,0.01847828599412156
GIS,jumphmm_full,0.002883668014620517,0.018255448878335048
GIS,jumphmm_residual,-2.4344141445586895e-5,0.01502897845671789
GIS,gaussian,0.0020771190819242,0.018401673598353267
GLD,jumphmm_full,-0.00010144405135720717,0.020189478024902098
GLD,jumphmm_residual,0.0018537491918038346,0.01997005617602377
GLD,gaussian,0.00247506958603695,0.019219845538948385
GLW,jumphmm_full,0.002011823854054497,0.017863164192449883
GLW,jumphmm_residual,-0.0007482786154641202,0.019234608116482237
GLW,gaussian,-0.0019026692455221244,0.017638868669463938
GM,jumphmm_full,0.0007448488840815715,0.01823076683545232
GM,jumphmm_residual,-0.005212750425138083,0.018914063311307707
GM,gaussian,0.0014046860464294645,0.020570846074511095
GNRC,jumphmm_full,0.0009488773797649131,0.018078356608060783
GNRC,jumphmm_residual,0.0008529275050917204,0.01826473162765432
GNRC,gaussian,0.0027310171574549316,0.02116031914589797
GOOG,jumphmm_full,0.0008399369695309321,0.017574079528434254
GOOG,jumphmm_residual,-0.0019216158153330385,0.019727865680143043
GOOG,gaussian,0.0019193940807861552,0.018537547228190728
GPC,jumphmm_full,0.001294645945715958,0.019292167504597054
GPC,jumphmm_residual,0.0013491775541496782,0.01918018765349212
GPC,gaussian,0.0021003374124487113,0.017845950216351106
GPN,jumphmm_full,0.00035996252150942106,0.019055013203674025
GPN,jumphmm_residual,0.002045722353854339,0.01913116483976164
GPN,gaussian,0.0005282617340502043,0.018400588959104423
GRMN,jumphmm_full,-0.0003416623702356475,0.019352698414965345
GRMN,jumphmm_residual,-0.001088000140864756,0.020131732790497344
GRMN,gaussian,1.9012916980699953e-5,0.017687758808052147
GS,jumphmm_full,0.001150661367696217,0.018358096222524576
GS,jumphmm_residual,-0.0039657510119274035,0.01909349673656664
GS,gaussian,-0.0010145237119006535,0.018804161549199994
GWW,jumphmm_full,0.00021785010321240884,0.02040669420880331
GWW,jumphmm_residual,-0.0010772462807491358,0.019417950562731122
GWW,gaussian,-0.002658179781483341,0.018714421353062238
HAL,jumphmm_full,-0.0032377738241349836,0.018543750921648585
HAL,jumphmm_residual,-0.0012516534858287944,0.02077090728412998
HAL,gaussian,0.0007674240769092852,0.01962276581515936
HAS,jumphmm_full,-0.0015444028155894424,0.02007928923107997
HAS,jumphmm_residual,-0.0014171737987845273,0.022303667617185545
HAS,gaussian,0.0032620445819214906,0.020655350544166774
HBAN,jumphmm_full,0.004276609438472618,0.01817429333247844
HBAN,jumphmm_residual,-0.00014002438260899054,0.016655186301144306
HBAN,gaussian,0.001955684314866939,0.018443845138033193
HBI,jumphmm_full,-0.0010461316104640442,0.019968375003430773
HBI,jumphmm_residual,0.0015844059808944428,0.020479795658425424
HBI,gaussian,-0.0017642803102903906,0.0193775273722769
HCA,jumphmm_full,-0.0006448900776841204,0.018330224467608028
HCA,jumphmm_residual,0.0007725740397804502,0.018291071646955297
HCA,gaussian,-0.0003821133501670927,0.019984925864107887
HD,jumphmm_full,0.002478306330040128,0.016747621552668016
HD,jumphmm_residual,0.0004652833612006213,0.017987712885507257
HD,gaussian,-0.0001557580307379222,0.018862316223054253
HES,jumphmm_full,-0.00026707611642345344,0.019872471099648098
HES,jumphmm_residual,0.002448710055733694,0.01684612200639156
HES,gaussian,0.0033170920592752308,0.016035583519614326
HIG,jumphmm_full,0.001600627552360008,0.019462910424731722
HIG,jumphmm_residual,-0.0008718698096748989,0.01842552846752876
HIG,gaussian,0.0012047483579223672,0.022499321956385803
HII,jumphmm_full,-0.0011946640652834004,0.019021271852568737
HII,jumphmm_residual,0.004058088773635992,0.02148644217466066
HII,gaussian,-0.001066163071092896,0.020993876552126957
HLT,jumphmm_full,0.0017514466340407303,0.01571874114483499
HLT,jumphmm_residual,0.0020088255579041956,0.017130398703094667
HLT,gaussian,0.0011556747990642256,0.01864868225731944
HOLX,jumphmm_full,-0.0014223721197881203,0.019685589239257298
HOLX,jumphmm_residual,0.001792472914571941,0.019402363925079196
HOLX,gaussian,0.0005187716687049085,0.0195426433765688
HON,jumphmm_full,0.002485059493715536,0.019744645272641657
HON,jumphmm_residual,-0.0033101598876004827,0.01915909497738809
HON,gaussian,-0.0023917899680644876,0.022138557309611073
HPQ,jumphmm_full,0.001015675654478225,0.01799872144821506
HPQ,jumphmm_residual,0.0013714514178955262,0.021225475249799373
HPQ,gaussian,-0.0008397911488964615,0.018560969128157304
HRL,jumphmm_full,0.0014759064817035329,0.018655625957600838
HRL,jumphmm_residual,0.004288930754341811,0.020841207729984088
HRL,gaussian,0.0005877924368984279,0.018540153709977483
HSIC,jumphmm_full,0.0013203755356192956,0.018127504630200703
HSIC,jumphmm_residual,-0.002468237290448867,0.017139259131737916
HSIC,gaussian,0.002714314849563912,0.019547884732630173
HST,jumphmm_full,-0.0014063601558267965,0.020512731821787727
HST,jumphmm_residual,0.0026882325228633156,0.019134584761234117
HST,gaussian,0.00044873974928009855,0.01964131773367413
HSY,jumphmm_full,0.0010207209497513515,0.02186728141000447
HSY,jumphmm_residual,-0.0008197636118000909,0.02039431167533685
HSY,gaussian,-0.0004526439008509465,0.0209787624601718
HUM,jumphmm_full,0.0038458232614834555,0.019650270771932026
HUM,jumphmm_residual,-0.001581336643465662,0.017832231641718505
HUM,gaussian,-0.006075333284066775,0.017828693678660405
IBM,jumphmm_full,-0.0007510605324700895,0.017665239441104163
IBM,jumphmm_residual,0.00011300933461183206,0.0184538324203996
IBM,gaussian,-0.001721455672559171,0.019680758049257573
ICE,jumphmm_full,-0.0013845620384932082,0.01840464674587338
ICE,jumphmm_residual,0.0012955984143106177,0.018108917224963567
ICE,gaussian,0.0038650413427331136,0.02100742214605015
IDXX,jumphmm_full,-0.0016289906430911414,0.019848789474970114
IDXX,jumphmm_residual,0.0011227159923887853,0.017135574044066824
IDXX,gaussian,-0.0006780915280784803,0.020049930126525242
IEX,jumphmm_full,-0.0006974325800528898,0.020040574846913455
IEX,jumphmm_residual,-0.00033406833135700116,0.017400283525063977
IEX,gaussian,-0.0003069959750940008,0.019169333101370912
IFF,jumphmm_full,0.005503931886012484,0.02009991029457068
IFF,jumphmm_residual,0.000964186909183137,0.02124479784710664
IFF,gaussian,0.0019701002288298485,0.018684302675942063
ILMN,jumphmm_full,-0.0006820149476431303,0.020135274581935696
ILMN,jumphmm_residual,0.0018053788726472035,0.01910426739284417
ILMN,gaussian,-0.0025658682743335422,0.01882509789664868
INCY,jumphmm_full,0.0023321970048346503,0.018350210033000882
INCY,jumphmm_residual,-5.202998607545546e-6,0.01911272858375057
INCY,gaussian,-0.0040927661639231765,0.01817045291352176
INTC,jumphmm_full,0.0004056456466980209,0.021168712123981626
INTC,jumphmm_residual,0.00016661014433350793,0.01863316892210188
INTC,gaussian,-0.0038143678308883676,0.017639982072011104
INTU,jumphmm_full,0.0021671701623269457,0.020952816277087106
INTU,jumphmm_residual,-0.0019836739160659944,0.022938302996902988
INTU,gaussian,0.0033276993275728577,0.018979880450718155
IP,jumphmm_full,0.0023492389942344556,0.017626088584807548
IP,jumphmm_residual,-0.00018867309503875891,0.020008756245399904
IP,gaussian,0.003900434641161791,0.017473351501025365
IPG,jumphmm_full,0.0015349089669639913,0.019535105042676467
IPG,jumphmm_residual,0.00197641644440684,0.021447399079431252
IPG,gaussian,-0.002043300084072951,0.018520210391617546
IPGP,jumphmm_full,0.00025660198443974946,0.021021113631192287
IPGP,jumphmm_residual,0.0026349120948265235,0.018577612117921097
IPGP,gaussian,-0.0004692511456939184,0.020526540384315804
IR,jumphmm_full,-0.0003100116063033619,0.018888272189072686
IR,jumphmm_residual,-0.0009846533791964915,0.02123675175513929
IR,gaussian,-0.0020043579068488734,0.018283176492375208
IRM,jumphmm_full,-0.0012861315234060896,0.01610997195933944
IRM,jumphmm_residual,0.003039041989824588,0.01864639132133871
IRM,gaussian,-0.00025793603449208405,0.018739652000121964
ISRG,jumphmm_full,0.0006110824609678774,0.018367934855650345
ISRG,jumphmm_residual,0.001639325442139936,0.021090009448413192
ISRG,gaussian,0.0016969709924582763,0.01928659263375945
IT,jumphmm_full,-0.00042410886496277043,0.021930920467183767
IT,jumphmm_residual,-0.0015390369258480132,0.016292968813919076
IT,gaussian,0.0018602988397597702,0.019640517853751694
ITW,jumphmm_full,-0.001295779453758926,0.018000386376813744
ITW,jumphmm_residual,-0.0005670711223838855,0.020939610563109754
ITW,gaussian,0.0010729236810379634,0.02089036781401758
IVZ,jumphmm_full,0.0019734105499383658,0.019160573590428095
IVZ,jumphmm_residual,0.0021356477519075276,0.018351038489038938
IVZ,gaussian,0.0010225329949401498,0.020656411678702396
JBHT,jumphmm_full,0.00046505901951465214,0.019665980194447645
JBHT,jumphmm_residual,0.0003005975946228577,0.015452845756241741
JBHT,gaussian,-0.00020960159246133424,0.019023630743769337
JCI,jumphmm_full,0.003175158944714082,0.018228862325376724
JCI,jumphmm_residual,0.0016909014927464466,0.018014746433493163
JCI,gaussian,-0.00044409516107636886,0.01999578676114074
JKHY,jumphmm_full,0.0005967789430457187,0.0175565075858801
JKHY,jumphmm_residual,-0.0010990683241613327,0.017193766945012602
JKHY,gaussian,-0.0005960159467156498,0.02090327029552032
JNJ,jumphmm_full,0.0005372152545884027,0.018975342272361844
JNJ,jumphmm_residual,0.00457911008950657,0.017144663324269213
JNJ,gaussian,0.0013969271992231985,0.021272296288194666
JNPR,jumphmm_full,0.0002463955184028437,0.0201645996270143
JNPR,jumphmm_residual,-0.0009360913336120742,0.017863151838103945
JNPR,gaussian,0.0004492605583138403,0.02209591691124067
JPM,jumphmm_full,-0.0007135894856406145,0.020796252550529828
JPM,jumphmm_residual,0.00042684609533887594,0.0196074263808811
JPM,gaussian,-0.0008506551255210933,0.01682549176145365
K,jumphmm_full,-0.0024154100261495302,0.019792037977127135
K,jumphmm_residual,-0.0036942022620785474,0.018403670092796677
K,gaussian,0.003677371721450856,0.016194577846273706
KEY,jumphmm_full,0.002024635871020387,0.020070661445133867
KEY,jumphmm_residual,0.0015180648052188631,0.017051636384542105
KEY,gaussian,-0.0017949107487648633,0.016361929446417615
KIM,jumphmm_full,0.0015946791324890574,0.019376711338332853
KIM,jumphmm_residual,0.0006650951424689805,0.019060584422084373
KIM,gaussian,0.001474839454938325,0.017873414361908268
KLAC,jumphmm_full,-0.001769764510489711,0.019473395958020383
KLAC,jumphmm_residual,-0.0008993546524137932,0.01615609943648537
KLAC,gaussian,0.002498612122065427,0.016199723100862047
KMB,jumphmm_full,0.0018891301119739606,0.016277288537992485
KMB,jumphmm_residual,-0.0006004164862710901,0.016805457447381877
KMB,gaussian,-0.0026380253748048317,0.018496167275978644
KMI,jumphmm_full,-0.001476088938758038,0.021293246418816664
KMI,jumphmm_residual,-0.0013786373200197273,0.01991360593797357
KMI,gaussian,0.0022534013138533608,0.0190201349012671
KMX,jumphmm_full,0.002248069885628445,0.022380140913072815
KMX,jumphmm_residual,0.0013063918082111359,0.02082459523903661
KMX,gaussian,-0.001124355421544654,0.019994435318713942
KO,jumphmm_full,-0.00021573564748342332,0.019667400847455736
KO,jumphmm_residual,-0.0012525159687491025,0.019529965192658944
KO,gaussian,0.0014678640894851714,0.019468057948027674
KR,jumphmm_full,0.000279908287693002,0.016662002884320355
KR,jumphmm_residual,-0.0007415206044942434,0.01671300067557285
KR,gaussian,-0.001109810940358527,0.018581320205891334
L,jumphmm_full,-0.002111454153500808,0.019606629584471676
L,jumphmm_residual,7.105384101540945e-5,0.02123863943147514
L,gaussian,-0.00019075363357684498,0.017400092322326345
LDOS,jumphmm_full,0.0015801439858629208,0.01991091064772578
LDOS,jumphmm_residual,-0.0019287632531207297,0.020708112171770838
LDOS,gaussian,-0.0013187004970371256,0.020034211088737403
LEG,jumphmm_full,0.0016071675320608022,0.017003925153986098
LEG,jumphmm_residual,-0.003144944537293383,0.017922219105781474
LEG,gaussian,0.002217655682938669,0.019040725062395084
LEN,jumphmm_full,-0.0015309496684298705,0.019261945363090286
LEN,jumphmm_residual,0.0009934900466698098,0.021477115985352912
LEN,gaussian,0.0022731414986706926,0.02031960452974013
LH,jumphmm_full,0.0010038920379075492,0.02041186961666358
LH,jumphmm_residual,0.0016576330081285481,0.01974457043017426
LH,gaussian,0.0003055090344588544,0.018396737782143183
LKQ,jumphmm_full,-0.0018606255397313116,0.01848975324690602
LKQ,jumphmm_residual,0.0006362617006555538,0.01856415262134037
LKQ,gaussian,-0.0023388789328884062,0.0177239569852643
LLY,jumphmm_full,-0.001244377358546183,0.020844122125664628
LLY,jumphmm_residual,-0.0001194587817635299,0.01793386623386908
LLY,gaussian,0.001877327990142902,0.018489939704124186
LMT,jumphmm_full,0.001664247312923004,0.015893223457639306
LMT,jumphmm_residual,-4.551556051743269e-5,0.019510891211530133
LMT,gaussian,0.0011269802830801427,0.017045697569557844
LNC,jumphmm_full,-0.0025068562539033966,0.017820963880769092
LNC,jumphmm_residual,-0.003208241598871835,0.01753777522439067
LNC,gaussian,0.0014772967356961645,0.018628851502788982
LNT,jumphmm_full,0.0018439089079671529,0.019788616666217698
LNT,jumphmm_residual,-0.0015047675305036225,0.017126343383600827
LNT,gaussian,0.0007073406049629292,0.017308018880082654
LOW,jumphmm_full,-0.0006338681646572207,0.01797120625768875
LOW,jumphmm_residual,-0.0004539656501548716,0.021453218938409454
LOW,gaussian,-0.0011885897627507646,0.017927126292893607
LRCX,jumphmm_full,-0.001257520806365563,0.0199925061942828
LRCX,jumphmm_residual,-0.001955094526288531,0.018882705525961895
LRCX,gaussian,0.001296226234652889,0.01670866407911674
LUV,jumphmm_full,0.0034739704808403027,0.02063461075344845
LUV,jumphmm_residual,-0.000819517682405985,0.0180459213633532
LUV,gaussian,-0.0005484746568987116,0.019722347431831315
LVS,jumphmm_full,0.0001530190224497198,0.018541442910123714
LVS,jumphmm_residual,-0.0036512972476774384,0.019022308272187802
LVS,gaussian,-0.001002621117358702,0.02015537602545042
LYB,jumphmm_full,0.0011543683433461085,0.020053608374513546
LYB,jumphmm_residual,0.0029955542413778852,0.020197745853183357
LYB,gaussian,-0.003563674225390057,0.019610931905027388
LYV,jumphmm_full,-0.00014607497181859844,0.017811894412298187
LYV,jumphmm_residual,-0.0007163391464379402,0.01821902759254949
LYV,gaussian,0.0025740903606284245,0.017816874011632313
MA,jumphmm_full,0.0017150356592349602,0.019555517263550676
MA,jumphmm_residual,0.0002281405139747195,0.015818917205286567
MA,gaussian,-0.004345822481950886,0.01961183243464877
MAA,jumphmm_full,0.0005836330876627088,0.017608601229535795
MAA,jumphmm_residual,0.0018611508309803997,0.019278353876483214
MAA,gaussian,0.002655491928945938,0.01966227668293861
MAR,jumphmm_full,0.0014136126593442245,0.02237946468703113
MAR,jumphmm_residual,-0.0020234677491759246,0.018080262636591436
MAR,gaussian,0.0006022811482450829,0.017451573857193613
MAS,jumphmm_full,-0.0015517681013412757,0.020824353804488164
MAS,jumphmm_residual,0.002098483903812996,0.019754369926016806
MAS,gaussian,-0.0055377368506941095,0.018690956681058104
MCD,jumphmm_full,-0.00024837795494592646,0.018141963763137203
MCD,jumphmm_residual,-0.0008893748722040712,0.02068028211289538
MCD,gaussian,0.0004187374843998794,0.018802028005911492
MCHP,jumphmm_full,0.0005983646900732105,0.021035259546394625
MCHP,jumphmm_residual,-0.0005892573622353622,0.017688143791099897
MCHP,gaussian,0.00031777177132242195,0.017545407277792177
MCK,jumphmm_full,-0.0001307734757859638,0.018287657806416106
MCK,jumphmm_residual,0.002923442280271738,0.020044041500816817
MCK,gaussian,-0.0019185416959985734,0.01941529198192343
MCO,jumphmm_full,0.0012768811426440685,0.020502290705447616
MCO,jumphmm_residual,0.002474357529999358,0.018086938023663953
MCO,gaussian,-0.0007778137861339701,0.017635506177775026
MDLZ,jumphmm_full,0.004584338228086849,0.019361456773557117
MDLZ,jumphmm_residual,-0.0018532833043259844,0.020186742022775414
MDLZ,gaussian,0.00023761846092348985,0.021343126162181564
MDT,jumphmm_full,-0.0026888254293935803,0.019449665198763517
MDT,jumphmm_residual,0.0011846673600566207,0.021185252149264634
MDT,gaussian,0.00223403860911398,0.018549514705185843
MET,jumphmm_full,-0.0018138275680465881,0.01852001562046616
MET,jumphmm_residual,-0.0026236189712948925,0.018296280559505176
MET,gaussian,-0.0001328809299423798,0.017338760189489863
MGM,jumphmm_full,-0.0021974990008095537,0.015616675098664979
MGM,jumphmm_residual,-0.0014029870433533728,0.018679197057052704
MGM,gaussian,1.0558274528520064e-5,0.018652888416002072
MHK,jumphmm_full,0.0011343139171069835,0.016344549136936386
MHK,jumphmm_residual,0.0011494026683889563,0.018454584295908794
MHK,gaussian,0.0001056243755144037,0.019358452911843415
MKC,jumphmm_full,0.0027634010465805055,0.019220738487889827
MKC,jumphmm_residual,-0.0002664078484497946,0.017234934216098396
MKC,gaussian,0.0008592000486456905,0.017528127098440628
MKTX,jumphmm_full,0.00041921517683004395,0.019718090163176435
MKTX,jumphmm_residual,-0.000511068284660931,0.0197530129225294
MKTX,gaussian,0.0004211829778161469,0.01812428360460314
MLM,jumphmm_full,0.00032803091179572306,0.016588289248202867
MLM,jumphmm_residual,-0.001879844619292714,0.01759903363695674
MLM,gaussian,-3.457092828208691e-5,0.020458007589923454
MMC,jumphmm_full,0.0034122226241294013,0.01950034945156262
MMC,jumphmm_residual,0.0005387007881660167,0.01727096641564723
MMC,gaussian,0.001954932879826158,0.020013807232635867
MMM,jumphmm_full,0.0012575435051308164,0.020884971327331473
MMM,jumphmm_residual,-0.0036682916497823266,0.02013073930555331
MMM,gaussian,-0.00033314387246633105,0.017349709578536265
MNST,jumphmm_full,7.546311632319246e-5,0.017028795620063666
MNST,jumphmm_residual,0.0007205050052405692,0.020137666753031018
MNST,gaussian,0.0019891565184194143,0.019601781183577548
MO,jumphmm_full,0.0008611552537228465,0.017676542472561646
MO,jumphmm_residual,0.0007699929879824945,0.018195419915890534
MO,gaussian,-0.002183953374387937,0.018898538201814242
MOS,jumphmm_full,0.0018703241183401656,0.018862307998014905
MOS,jumphmm_residual,-0.002733356523014269,0.018449239651305713
MOS,gaussian,0.00248728111766475,0.017640874953031977
MPC,jumphmm_full,-0.001254721195461354,0.019302034759434487
MPC,jumphmm_residual,-0.0023247835295804775,0.021063374322967406
MPC,gaussian,0.0016152366855226087,0.018134824073794343
MPWR,jumphmm_full,0.002309086477236103,0.020668835093169708
MPWR,jumphmm_residual,-0.001330356204632589,0.020474676309710095
MPWR,gaussian,-0.004345322129455628,0.016722930526214253
MRK,jumphmm_full,-0.0016551416413810075,0.016504920640249124
MRK,jumphmm_residual,-0.0008192575537721589,0.018595721291049444
MRK,gaussian,-0.000921977156712241,0.018149722293649393
MS,jumphmm_full,-0.0012926261725675187,0.02028692243841123
MS,jumphmm_residual,-0.00019020290886521168,0.017932083440906077
MS,gaussian,-0.002340183469017115,0.021088678767662766
MSCI,jumphmm_full,-0.0009502438894446876,0.018990614240366337
MSCI,jumphmm_residual,-0.0031691407511653127,0.020824504871595286
MSCI,gaussian,0.00020494995034216966,0.019110892573814316
MSFT,jumphmm_full,-0.0005060401042141829,0.01995535554460313
MSFT,jumphmm_residual,-0.0014952298690261048,0.018425763133957693
MSFT,gaussian,0.0001825679170682913,0.01788423772743733
MSI,jumphmm_full,0.003484934328965886,0.018669200909101687
MSI,jumphmm_residual,0.0006638047149289489,0.018568874152077145
MSI,gaussian,-0.0010751416451609092,0.02160231533119418
MTB,jumphmm_full,-0.0019261524556892775,0.017130754072472318
MTB,jumphmm_residual,-0.0002553128293588185,0.018592577944047374
MTB,gaussian,-0.0037201634797384836,0.019195316602238482
MTD,jumphmm_full,-0.0009495645270033135,0.01960929931350805
MTD,jumphmm_residual,-0.0009386300695333457,0.01649400103390867
MTD,gaussian,0.002194121126359056,0.01840572805579818
MU,jumphmm_full,0.006145080076543879,0.018495340363220262
MU,jumphmm_residual,-0.0004178621995609087,0.016713672275865017
MU,gaussian,0.0004085563137308794,0.018675046804201414
NCLH,jumphmm_full,-0.0034721316557110877,0.01945847413622248
NCLH,jumphmm_residual,0.0008991643966385266,0.018158576829698618
NCLH,gaussian,0.00011135776165734887,0.018763799783449338
NDAQ,jumphmm_full,0.0013084021901040616,0.01976992085537166
NDAQ,jumphmm_residual,-0.0012788059540708122,0.02082209282892781
NDAQ,gaussian,-0.0005208744275514344,0.018540637004584977
NEE,jumphmm_full,0.0003206578616543497,0.019577664944153576
NEE,jumphmm_residual,-0.0018671842409473222,0.018464487148752207
NEE,gaussian,0.003209050993548054,0.019190921720517846
NEM,jumphmm_full,0.00030085253723259196,0.021652091529930386
NEM,jumphmm_residual,0.0002689677929882699,0.01867786253979479
NEM,gaussian,0.0019713748274907657,0.01989878804656208
NFLX,jumphmm_full,0.0010153089326746132,0.01897972364009841
NFLX,jumphmm_residual,-0.0005711204549852989,0.018210053963587672
NFLX,gaussian,0.0009418810648024398,0.01928966011686601
NI,jumphmm_full,-0.0024844216108105494,0.017993567136909427
NI,jumphmm_residual,0.0011872783736461255,0.020785078424918016
NI,gaussian,0.0001461248476973515,0.016354014034809076
NKE,jumphmm_full,0.0018381391605854197,0.02134290616413207
NKE,jumphmm_residual,-5.344344150089155e-6,0.019048889288063735
NKE,gaussian,-0.001535109743546828,0.019942305351836463
NOC,jumphmm_full,0.0008451167935504239,0.021204570996313704
NOC,jumphmm_residual,0.0004399131347897757,0.01949686459707924
NOC,gaussian,0.003603723047764219,0.019918402925514236
NOW,jumphmm_full,-0.0022061264585325575,0.01784785162970365
NOW,jumphmm_residual,-0.0012849476150022837,0.019981011663471392
NOW,gaussian,0.0010489498293914119,0.019751883614206992
NRG,jumphmm_full,0.00030037300682771287,0.019783928045029136
NRG,jumphmm_residual,4.4664096810398326e-5,0.016326078024352934
NRG,gaussian,0.0009456066815481113,0.01753812826296416
NSC,jumphmm_full,0.004392146415441904,0.014541277748043806
NSC,jumphmm_residual,-0.00027565058167172105,0.017594308475886538
NSC,gaussian,0.0008569973718939627,0.018273993660437908
NTAP,jumphmm_full,0.005212887050464381,0.01882907856212018
NTAP,jumphmm_residual,-0.0028199527998184004,0.017791881763057096
NTAP,gaussian,-0.00027827524140609707,0.019974846918595916
NTRS,jumphmm_full,-0.0016078918660566736,0.01856710985051105
NTRS,jumphmm_residual,0.00020069497560255858,0.018367873813762016
NTRS,gaussian,0.0005144197933422246,0.01861548911616282
NUE,jumphmm_full,0.0002864102709234807,0.020679850261687224
NUE,jumphmm_residual,-0.0016557922601957422,0.018592685290756278
NUE,gaussian,0.0024687232829894543,0.016587833714455474
NVDA,jumphmm_full,-0.000980583118808023,0.018500553926196373
NVDA,jumphmm_residual,0.0005620994689368202,0.019644488439967314
NVDA,gaussian,0.0014468368107662178,0.021444678027983357
NVR,jumphmm_full,-0.0010936012369723224,0.01828444251786009
NVR,jumphmm_residual,-0.0022852824795217873,0.019564308866705526
NVR,gaussian,-0.0028116759963946465,0.019438306833779864
NWL,jumphmm_full,-0.002067508039128073,0.018885449772966016
NWL,jumphmm_residual,-2.9984880239575666e-5,0.02046151990108267
NWL,gaussian,-0.0002008118789185015,0.017976894649011855
NWS,jumphmm_full,0.00056605815952023,0.01872157308553241
NWS,jumphmm_residual,0.0027233654275693737,0.018923372730196064
NWS,gaussian,0.0008130192801072242,0.02170815332521385
NWSA,jumphmm_full,-0.001781141245020605,0.019523793557280504
NWSA,jumphmm_residual,-0.0001966794678599026,0.020491295278476013
NWSA,gaussian,0.0018402428826540889,0.016655544927356256
NXPI,jumphmm_full,0.00026852388516277284,0.019329040819571777
NXPI,jumphmm_residual,0.000885380274624689,0.019151119617097263
NXPI,gaussian,0.001301653276488674,0.019351671806948488
O,jumphmm_full,0.0023332916282248844,0.017219687202678434
O,jumphmm_residual,0.0014001615558061503,0.022057350559760897
O,gaussian,-0.0023905863742295563,0.017665883504372364
ODFL,jumphmm_full,-0.0019659345046392314,0.01792482697840072
ODFL,jumphmm_residual,-0.0027064303336585232,0.018883729560656853
ODFL,gaussian,0.001126713368387815,0.01792621628976508
OKE,jumphmm_full,-0.0016635110209656243,0.019697071105020024
OKE,jumphmm_residual,-0.003002906212934821,0.020102017354129514
OKE,gaussian,-0.0027046190187244353,0.019567189783243115
OMC,jumphmm_full,-0.0004111836127630385,0.017812530639005196
OMC,jumphmm_residual,0.0002492494334779282,0.019993785552687115
OMC,gaussian,-0.001184885224402376,0.018427931664072555
ORCL,jumphmm_full,-0.0034756922099353194,0.019497542998396705
ORCL,jumphmm_residual,0.0008167486645308655,0.021416647639001356
ORCL,gaussian,0.0014494810191848756,0.02059898986213178
ORLY,jumphmm_full,-2.8902424317583733e-5,0.020034557087462077
ORLY,jumphmm_residual,0.00018726667053689812,0.01801942337634508
ORLY,gaussian,-0.0021454359485283186,0.017907098036704056
OXY,jumphmm_full,0.002094143246461759,0.019523628034266337
OXY,jumphmm_residual,0.0014856845674836349,0.018046944756324994
OXY,gaussian,0.00020437168295920363,0.01914771458863284
PAYX,jumphmm_full,0.0015030774063456134,0.020419924512273965
PAYX,jumphmm_residual,0.0031836828511109722,0.016941171316975104
PAYX,gaussian,-0.0008675686135142772,0.021853442653131782
PCAR,jumphmm_full,-0.000830191177680305,0.020596077768666503
PCAR,jumphmm_residual,-0.0007352159618869017,0.01975168424602317
PCAR,gaussian,-0.0015853591847669996,0.019502557011321187
PEG,jumphmm_full,-0.00018358550347396277,0.022637962657888047
PEG,jumphmm_residual,0.00016251439871280517,0.01741214729436135
PEG,gaussian,-0.0006291086316282599,0.017936965149842866
PENN,jumphmm_full,-0.001995703270774154,0.019503423666746317
PENN,jumphmm_residual,-0.004129367568875908,0.018733710713213485
PENN,gaussian,-0.0010910797893816766,0.019506265136379274
PEP,jumphmm_full,0.0009461074309250115,0.021571423090965398
PEP,jumphmm_residual,-0.0016040838041182575,0.017616335283128805
PEP,gaussian,-0.001654200917300988,0.019731562986120808
PFE,jumphmm_full,-0.0014892403515084716,0.019470638091879485
PFE,jumphmm_residual,-0.0005150361940442534,0.02022314148533178
PFE,gaussian,-0.0010823555167841096,0.019351926316631057
